ID	H3_2	H3_4	H3_5	H3_8	H3_10	H3_12	H3_14	H3_15	H3_19	H3_21	H3_25	H3_29	H3_31	H3_34	H3_35	H3_37	H3_39	H3_45	H3_47	H3_48	H3_50	H3_51	H3_54	H3_56	H3_60	H3_61	H3_63	H3_65	H3_66	H3_67	H3_70	H3_76	H3_78	H3_79	H3_82	H3_84	H3_87	H3_90	H3_94	H3_106	H3_126	H3_138	H3_150	H3_158	H3_166	H3_167	H3_175	H3_180	H3_183	H3_184	H3_193	H4_3	H4_5	H4_8	H4_9	H4_10	H4_12	H4_19	H4_36	H4_50	H4_53	H4_55	H4_58	H4_59	H4_64	H4_76	H4_79	H4_80	H4_81	H4_84	H4_87	H4_91	H4_94	H4_95	H4_96	H4_101	H4_109	H4_120	H4_123	H3_1	H3_3	H3_6	H3_7	H3_9	H3_11	H3_13	H3_16	H3_17	H3_18	H3_20	H3_22	H3_23	H3_24	H3_26	H3_27	H3_28	H3_30	H3_32	H3_33	H3_36	H3_38	H3_40	H3_41	H3_42	H3_43	H3_46	H3_49	H3_52	H3_55	H3_57	H3_58	H3_59	H3_62	H3_68	H3_69	H3_71	H3_72	H3_75	H3_77	H3_80	H3_81	H3_83	H3_85	H3_88	H3_89	H3_92
MAP	0.871089420461764	1.01726129972277	0.975732641224829	1.016097561616	1.0181069820348	0.766395239164233	1.10173811226188	0.931934747124161	1.06211540162212	1.081926756942	1.17274439663861	1.01617394274494	0.908138206401622	0.978884794939941	0.914459699585859	1.05220972396218	1.05396720600098	0.996679449764668	0.993349471233733	1.00763417449245	0.87778255557652	0.998345513139762	0.9830732257529	1.09633605691731	1.01550155011921	1.03612433558861	1.05900143847148	1.02545043085521	0.990331939258384	1.14122118865029	1.15131185185689	1.08923690836401	0.895339593482923	0.96027369745411	1.0552970730632	1.00640789933636	0.874526809955277	1.03612433558861	0.941555967379165	0.974823227405924	0.94934475962197	1.15984889846423	0.975505833841121	1.11080427218367	0.958431571542042	1.0246047315469	1.04058075593691	0.940901002290973	0.962715867964701	1.02342930011997	0.892461788927753	1.0594044677164	1.08702913444867	1.30707938967481	1.0658421769688	0.999110208075485	1.26317536523741	1	1.1745622995254	0.888634294133056	0.894226100470721	0.911450226859982	0.972261221842313	0.855622597942945	1.01242775060509	0.82298834723691	0.953172274527142	1.00757189366293	0.971792764411649	0.831332109984934	1.03495528633883	0.903628512333505	1.00390334993262	1.15421881951499	0.890924722956401	0.936448829341512	0.897443857871679	1.11943077340289	0.94973692003561	1.04114197903266	0.93829443087287	0.970866208546977	1.04373523770583	0.956154487039256	1.03735120747227	1.12574565585313	1.05396720600098	0.96305862502272	0.92060838046586	1.05396720600098	0.848838762181746	0.994792358497693	0.948269925658486	0.80386555345945	0.981912709975005	0.900468586291521	0.951352858975493	1.07828218363623	0.989861121205752	0.872875187387375	0.882350982505976	1.20466478649744	0.968369261703588	0.831847780048127	0.980599073902681	0.956154487039256	1.05826328646754	0.98594790114802	1.0292634006812	1.00417076767689	1.0732861417302	0.936947974784202	0.998436931803467	1.08630077002919	0.930686273702467	0.96801146385269	1.00960934274874	0.911290360116734	0.979998646621871	0.908138206401622	0.825201189683821	1.11640663069354	1.16446551767967	1.0612125528089	1.11947237825654	1.00417076767689
Age	0.964285714285714	1.25	0.892857142857143	0.892857142857143	0.892857142857143	1	0.964285714285714	0.857142857142857	0.892857142857143	1.03571428571429	1.03571428571429	0.964285714285714	1.10714285714286	1.10714285714286	1.25	1.07142857142857	0.964285714285714	1.17857142857143	1	0.964285714285714	1.17857142857143	0.964285714285714	1.10714285714286	0.892857142857143	1.07142857142857	0.714285714285714	1	1.21428571428571	0.928571428571429	1.17857142857143	0.964285714285714	1.03571428571429	0.964285714285714	1.10714285714286	1	1	0.857142857142857	1.14285714285714	1.20689655172414	0.96551724137931	1.13793103448276	1	1	1.03448275862069	0.96551724137931	1.13793103448276	0.931034482758621	1	0.96551724137931	0.931034482758621	0.96551724137931	1	1.03225806451613	0.935483870967742	1.12903225806452	0.967741935483871	1.03225806451613	0.967741935483871	0.903225806451613	1.03225806451613	1.06451612903226	1.12903225806452	1.09677419354839	1	0.935483870967742	1.03225806451613	1	1.12903225806452	0.870967741935484	0.903225806451613	0.709677419354839	0.967741935483871	0.870967741935484	1.03225806451613	1.06451612903226	1.09677419354839	1.19354838709677	1	0.935483870967742	0.928571428571429	1.10714285714286	1.07142857142857	1.17857142857143	0.857142857142857	0.892857142857143	0.821428571428571	0.857142857142857	0.928571428571429	1.28571428571429	1.14285714285714	0.964285714285714	0.964285714285714	0.964285714285714	0.857142857142857	0.821428571428571	0.714285714285714	0.857142857142857	1.17857142857143	1.03571428571429	1.07142857142857	1	0.928571428571429	1.07142857142857	0.714285714285714	0.857142857142857	1.17857142857143	1.14285714285714	0.892857142857143	1	0.964285714285714	1.14285714285714	0.964285714285714	0.892857142857143	0.964285714285714	1.10714285714286	0.928571428571429	1.07142857142857	1.07142857142857	1.17857142857143	1.07142857142857	0.928571428571429	1.21428571428571	1.32142857142857	0.785714285714286	1.07142857142857	1.07142857142857
BMI	0.934892928813788	1.14889728996985	0.798676318595434	1.57441465332081	0.731667247677066	0.827263563696289	1.36307442078716	0.92417507598287	1.35774974161224	0.974651419318102	0.898510602843441	1.22676682536259	0.995580061358787	0.898510602843441	1.13152576056987	1.01385684244531	0.870965087238456	0.999588010807816	0.995160404873945	0.978690037937764	1.02012204285301	0.850227616361389	0.809884367003653	1.52850188257592	1.0232446755764	0.982828842514831	1.22853592535533	1.14889728996985	1.19239281891593	1.0183125617856	1.00041198919218	1.13421493568164	1.33444423884741	0.851196762153426	0.798676318595434	1.09570723618635	1.17017300479155	0.983128889234201	1.08069257276338	1.07864507874806	1.0905970408741	1.25544371286047	0.892857174698983	0.9382921055799	0.73683616927377	0.872477632699277	0.839285762048475	0.848381128997027	0.853732787097177	1.11048666431886	1.07381855627822	0.849186459020635	0.976253348313127	1.31708461558792	1.19491877109431	1.08953981646816	0.976915939894736	1.23212961756549	0.972482743175515	1.18671775128751	1.11642183853631	1.14204730134192	1.07459186166905	0.994365421343795	0.937217477023744	1.06007837034928	0.905744608734803	1.03593481285845	1.1021452851439	0.994721987422352	1.13054955225223	1.00791585967896	0.988123428431531	1.25441708401281	1.07223314692053	1.12846811515647	1.02473520679673	1.11433390999048	0.869968836402939	0.878543950454977	0.80535964202944	0.938936658961889	0.978690037937764	0.998345398244292	1.29784876214116	0.978378234702984	1.15521871719038	0.961934447714687	1.08895746288264	0.990723598188883	0.876462536074612	1.39768355754201	1.10634534917362	0.993323832705808	0.907095926009604	0.998345398244292	0.856985568110605	1.07821303010384	1.19898873521363	0.938444929926057	0.938936658961889	0.923457417390033	1.03227776863382	1.02377985260397	1.08895746288264	1.07821303010384	1.17829675693967	0.876462536074612	1.12762106399531	0.933076802759407	1.09442628715953	1.03227776863382	1.11814684603361	1.17804782550469	0.942792796016279	1.15687127433471	1.1671091546452	1.04127099176942	1.14231313018756	0.921402071804707	0.887383827737402	1.2978283160274	0.908930453566365	0.918477766384749	0.769699575027526	0.987186931661932
chr10:92688954:92690955:+:HHEX;NM_002729.5;mRNA:tss_coverage	1.04765451690275	1.31088392964039	1.02279119028924	0.83769236302746	1.05228223244066	0.795604307205892	0.917647990696698	0.766875507317278	1.01659800882277	0.965433829946801	0.9393975852256	1.02396043295976	1.00828818725216	0.916174601143036	0.625869479662223	0.57788304154963	1.09325814447638	1.03117810285427	1.12051919993755	0.947455365165751	0.9297486598444	0.956249620189255	0.792764798521897	1.3180836687285	0.888209858496104	0.829118353117814	1.00183500802568	0.991858405025736	1.03570669895578	0.710132244374776	0.686614525490667	1.12929359148059	1.03657097933751	0.83108146920917	0.921648721932581	1.05591344303428	1.05750044855968	1.10155059952121	1.13552472931137	0.83985456921771	1.03071054677808	1.04601997656972	0.839160108392021	1.28750567309004	1.18031452571359	0.860769471651486	1.15463706636858	0.983421138843087	1.07142712137509	0.815017072532947	1.1318161656616	0.86656562700617	1.15019822004824	1.34845340340129	0.845103018039046	0.784705161962759	1.21267918191919	0.796084295410133	0.992181889390868	0.914912467943284	0.941555566790641	1.07261347720995	1.07706961656812	1.13512936363075	1.57551704697539	1.01085137545865	1.12414528516943	0.918844788586576	0.922460366409534	0.923763488318157	1.01489166525086	1.36255754178527	0.866308181596993	1.06009925005475	1.14042916581964	1.11047166788776	1.14608539460742	0.991192471270921	1.08630506802224	1.23715490016193	1.10755206709221	1.12933151696983	0.986550449849471	0.982054238682195	0.998164991974325	1.01705211647315	1.2908867408584	1.25520324498993	0.861366723264091	1.15614506048787	0.863611461497611	0.847649461082554	0.953281974625341	0.917272591335695	1.14015199153974	0.685091485685188	1.25246114916994	0.902624170019007	0.937180458212806	1.03148102917904	1.36748861375263	0.852798591319786	1.27561824030482	0.903489366952235	0.950083641999855	0.64995904894723	1.15614006079302	0.944120648103211	1.00934908387041	1.00593769577679	0.976915595352735	1.39602633393425	0.905260138123989	0.888124403468823	1.05395265026751	0.979555815278448	1.22438405966236	0.771390780196085	1.11719863074074	0.750088046804752	1.15740442382413	1.25150128515623	0.968673175969164	1.30523467819131	1.01427918108094	0.987475638800678
chr20:34412765:34414766:+:ITCH;XM_047440537.1;mRNA:tss_coverage	0.843018275935616	0.961912500678799	1.08213972489521	0.953735701318133	0.976974864394793	1.16104746851088	1.07001634158022	1.08731554239987	1.05519647112172	1.09318291612311	0.999106062791353	0.954471810904839	1.01859026879418	0.988730224146886	1.07021129592804	1.25106478764073	1.1155918497392	1.01358763176053	1.03736281389826	0.958558758277599	1.04565304375816	1.08408737952978	1.1358329325051	1.13607298427671	1.06523764019279	1.12344992384495	0.934119365552782	0.948662292868468	1.01577430739428	1.08963674287332	1.26490412374981	1.09860502871404	1.08674208695813	1.14582117844999	0.906214612888871	0.998689308072981	1.06611875779081	1.0933370257807	0.878552246256541	0.86223456257495	1.08400383170027	0.964105008632931	1.10267929496144	0.912792305715296	0.761567170527079	0.869687010436204	0.875182637334761	1.06684067653184	0.869517337892271	1.09189749119849	1.10882559955881	1.0212815050787	0.988306439064814	0.905926653202764	1.10953180033851	1	1.1608404087669	0.907386779442295	1.01296947941624	1.01570421512489	1.02309951183754	0.832601684542982	0.977693741281558	0.933184023222394	1.00768478272145	0.789344927075125	0.973757777652089	0.971610158387443	0.925385928333987	0.9210682492388	1.07938150594186	0.831664123231675	0.966833097325205	1.07247000862935	1.04212174368664	0.97469688303629	0.87225147193399	0.839819118378945	0.873929197187406	0.943645023051723	0.925638445981419	1.02924901552965	1.03979958373721	0.977199840161312	0.991874949071623	0.952434166755396	1.00843869403571	0.964158627247607	0.982412442484445	0.957475029147871	0.957054226037937	0.943572624400146	0.996595624152824	1.00405052994788	0.957226004835048	1.07100878894595	0.924121753165071	1.04202216065554	0.953349884250456	0.952765063082736	0.89439070120052	1.01068196993217	0.930646563132063	1.09058037150329	1.04240800473157	1.08141052307657	1.01893423019251	0.976639442406853	1.01139211164902	0.971850101043237	0.928395413673296	0.947086081922945	0.972905219486023	1.02842224031676	1.05708627950438	0.932640871356145	0.902448268815906	1.00089393720865	0.963379894202217	1.07289986717978	0.909315317120527	0.910178436273699	0.98569869244443	0.984607478974795	0.95804897724844	1.00559612959511
chr16:53207450:53209451:+:CHD9,CHD9,CHD9;NM_001352158.3,NM_001382354.1,NM_001382355.1;mRNA,mRNA,mRNA:tss_coverage	0.934357803900982	0.886827837418332	1.12435960721936	0.966518171377614	0.901358551973003	1.13664042359561	1.08286106009972	1.00699397943133	1.05237188620118	1.15442186002081	0.923255335662935	0.919806443873712	1.17789812107964	0.999240665328611	1.05700122225814	1.18142754853789	1.12717443412984	1.2004544174456	0.924831887604686	0.940994398771138	1.02836232576521	1.08349230734868	1.10559811582983	1.05214746954484	1.00075933467139	1.24857290865326	1.20334910506492	0.978514829250328	0.968269476062185	0.987830109842044	1.21383714381526	1.02100007981573	1.03038625827801	1.04553734048614	1.00385177930473	0.891392407475316	0.968141937019071	1.05165733819387	0.978532370956292	0.944974892584545	0.963647145986534	0.846895205674484	0.9659799615453	1.0146361102582	0.845961623717139	0.798461312575809	0.909389623535741	1.08558843546945	1.04652992217033	1.11313236468505	1.09413549803384	0.98383731739924	0.848206609700027	0.931289522697593	1.04253933988356	1.06630993003101	1.08079602270589	0.889303871304169	0.828197958518315	0.981147293618341	1.02118367234355	0.888503039555795	0.812865707316375	1.05652456184141	1.01395165842402	0.822050652134875	0.91399611729312	0.967902404701376	1.03632928816774	0.945727466764502	1.06065428676226	0.838500668220377	0.856415501083444	0.966653215778328	1.16934757385442	0.950711818042358	1.04296920198352	0.881494523602754	0.876237791069177	0.831548095465448	0.98969497866404	0.936914555025302	0.939316355231943	0.919318166461238	1.08549143087871	1.05739354445295	0.987837616189866	0.996520824069298	0.927691769004957	1.00698742273407	1.05895697468951	0.978731177377488	0.955797594055525	1.13731296201324	1.04706774509812	0.942062356978152	0.98446375373961	1.06748404557242	0.973397334373162	1.01519724465271	0.85293313728372	0.999124181112425	0.942085919670959	1.07318450547568	0.91702465053734	1.07333747274261	0.978019737403968	0.976787327129042	1.0579240840681	1.06196534282216	1.01886869978347	1.01698700518188	1.10114086459381	1.00282408447094	0.886545245623948	0.880391833490387	0.878274761435265	0.992324247099439	0.983837989744926	1.1138696181411	0.979208500713868	0.915342781482127	0.905458480386986	0.98744505022278	1.00916015103114	1.04095606142483
chr7:92056577:92058578:+:AKAP9;NM_001379277.1;mRNA:tss_coverage	0.880640155270396	0.966403476697889	0.984317697214251	0.976072968198102	1.04297031155173	1.18997269494379	1.0377394884327	1.09223550633814	0.971705003444771	1.07923844541242	0.869913003675831	0.961921512879772	1.09883262753892	0.96158174478492	1.02373877151675	1.07298807878793	1.0893777303904	1.08322387303168	1.0018212219587	0.978129248516024	1.15656085478338	1.05583833195723	1.15533719654827	1.02431881507339	1.04036846580815	1.05594580045913	0.880640651700614	1.0607967926815	0.969735652398459	1.07528842364449	1.20150634017852	1.10608304012757	1.07104619010005	1.12968032607791	0.974183011156505	1.02224672829694	0.948434140550634	0.942251601368133	0.924560348430091	0.938447724062248	1.06341596168306	0.956548469813784	1.08382681019443	1.00015147034863	0.809736343594556	0.972852033537356	0.886880284092807	0.998437668581329	1.03512520318272	1.07610159412274	1.08776988341339	1.13035501346385	0.943978872245637	0.996359899131644	0.877897810421786	1.03759996088118	1.03347929183894	0.89077026999264	0.929548243678781	0.930627190799051	0.941103955844502	0.875879885682319	0.944209414338602	0.934624092554432	0.984762283082315	0.875630755344712	0.941928287940333	1	0.919393771468399	0.934773312266673	1.00716869688631	0.892475794838771	0.984049547426064	1.07583517154542	1.05100230203926	0.896067265299274	0.93563875054757	0.828745238459757	0.895078232478234	0.986052597846952	0.994724132759774	0.982932208200645	1.01541656954392	0.990803436373194	1.02956914206168	0.970536587750447	0.936774501259573	0.967827699062696	0.956730038354449	0.996084712074916	0.978158238924509	1.01025012106776	1.00470984594167	0.996193794956624	0.999754069337611	1.04267489518304	0.985235327778026	1.08514284278465	0.944007912964317	0.952413506113446	0.898589754153374	1.00356572781886	1.00366935612487	0.985600294378908	1.09043371951311	1.08638471334739	0.993329549287548	1.11535665556959	0.993861311284521	1.00999764889211	0.989987970705927	0.96842205319512	0.909846243582095	1.05574448396215	0.917788883254922	1.01096227140827	0.949463413125753	1.10436277436989	1.07655921102722	0.956153992777103	1.01658022776972	0.93422880193783	0.900073091312981	0.890554847708865	0.970370910805591	1.0564785494856
chr15:74207988:74209989:-:STRA6,STRA6,STRA6;NM_001142617.2,NM_001142619.2,NM_001142620.2;mRNA,mRNA,mRNA:tss_coverage	1.08257971550258	1.08297240360492	0.947274796118792	0.952319219600162	1.00977419571905	0.826998392486378	0.792897547022908	0.879142166495416	0.988692206437637	0.998917703395461	1.04666349451688	1.07345649818889	0.875275875297318	1.00645433602757	0.946179359774274	0.829932687958189	0.997769904992603	0.905061793640445	0.953511226775481	0.886663449762342	0.858917044656482	0.938656022939468	0.849897377679595	0.970121218672298	0.944919142239101	0.956881277291605	1.01237082201211	1.01139048374757	0.996937716944029	0.905890535514874	0.830499902563994	1.06542334038149	1.00702792124152	0.831720174672923	1.21861703939909	0.934214868177571	0.93470148114864	0.954757324529708	1.01875004391496	1.02314141538269	1.00294994463638	0.987644261100763	0.923968532283346	1.06138028325227	1.21129740553309	0.983103319367469	1.04570557099683	0.995335109421082	0.97550971102297	0.943592266691462	0.937193075279361	0.872063598318517	1.10786139809161	1.19767908260316	0.90605097820292	0.810826852015181	1.06371567179744	1.00278475681471	1.09080199416358	0.995574993614137	1.02372342506344	1.09600235561637	0.944788137651661	1.01463830271363	1.09353718974335	0.982738774510786	1.13586291653928	1.02321870454237	0.924106775761665	1.06847615801036	1.1089228384295	1.27838848252574	1.03355008872487	0.997968626315097	0.929877669732113	1.17971079449503	0.96882333646498	1.12787727886131	1.0733275147956	0.987998984074189	1.17971282302998	1.07011584847523	1.01108209038849	1.03012326597776	0.958811571881182	1.12338609097976	1.11905819216388	1.13722691379699	1.08885472843773	1.00053221643693	0.976180842234076	1.01039297097182	1.1194708807166	0.854356042715871	1.11608193729187	0.993022518156055	1.19534962570182	0.908055223759617	0.9444796890723	1.0744947897291	1.16925781167949	1.002773999891	0.988160071799857	0.968684323555942	1.06235370083201	0.878976899918619	1.04518077048068	1.03273412031701	1.05384252259741	0.996865495479013	0.991156327478166	1.25556183153163	0.880921053739424	0.909306895742197	1.01674141643126	1.16688169343507	1.20163913406351	1.01787965646291	1.08500056138749	0.987765836517875	1.10336621145359	1.18093644546359	1.12840617384149	1.14087343845457	1.01590151057913	0.971111487915379
chr6:26044383:26046384:+:H3C3;NM_003531.3;mRNA:tss_coverage	1.13104981970774	0.99055905894388	0.916749533131746	0.949971632997467	0.904740113684919	0.880278107375459	0.913594223630547	0.99955168380047	0.914452873729906	1.01405274273887	0.887227554045271	1.13701346584642	0.992443107947342	1.00044831619953	0.904693367256519	0.930494319165743	1.06321915661498	0.986950098502025	0.887908730975821	0.973296356564371	0.932482380010663	1.04856328332655	0.883966490713953	1.12007814229685	1.01912662301739	1.05853052896562	1.06299328447296	1.0432066809209	0.938524309744473	0.92586621080762	0.917173525824925	1.02407059291507	0.977371266073447	0.955527828051948	0.907558419609995	1.06317193611848	1.0281288761789	1.04207728153912	0.923958544126983	1.00413440204569	0.940196951440983	1.02441705719677	0.949891332677019	1.05243457658814	1.08081379395428	1.03177907328855	1.10577910605971	1.02382259078204	0.947581861593657	0.931773053395427	1.10502808202418	0.889868660301131	1.02338078379336	0.958019366196942	1.00085127323968	0.965313751376607	1.10405324391994	0.971842548956138	0.986633488534713	0.977041787697787	0.992655930608263	0.973658807283795	1.03284213573383	1.04991269611458	1.07736097754588	1.10732341766849	1.01009184372003	0.961722241558064	1.12256085038154	0.876208396068127	0.93575140871321	1.06203762015947	0.973694214507461	0.94177016625667	1.02257646024879	1.01904644165686	0.948849070387653	1.03219731715349	1.01818301851276	0.918308134674807	0.88448607506644	1.08347495237883	0.971722990225845	1.11779294244162	0.986135354475032	0.905099618103556	1.04913508075773	1.05277573619321	1.00592981753721	1.01455076508589	0.930709378846281	1.01647020330967	0.969372553402398	0.886244905779084	0.991778113684522	0.853238972401953	1.04982150125808	0.969647004319343	1.0286838464674	1.03221923401622	1.00575951527695	1.01022369373989	0.94520431658666	1.05458572365667	0.827440941932194	0.89603070835708	1.02367214234111	0.985271694657712	1.08697798409206	1.08695302350692	1.05470975445091	1.09883983515131	0.861269697016318	1.03052696262821	1.05545758494124	1.10763500879752	0.977891886082848	1.00220764038359	1.05809614909056	0.8528242117844	1.06336794083087	1.09137484295875	1.2443888293415	1.13991038934133	0.823003933054707	0.890776473237969
chr6:11110724:11112725:-:ERVFRD-1;NM_207582.3;mRNA:tss_coverage	1.06646530135968	1.13214302530089	0.986382973154099	0.891607647835254	1.08137733197478	0.864081240032757	0.86390944545934	0.986253298792935	1.10750685223359	0.959737164177721	0.996698115048543	0.965587117976147	0.875745128391166	0.978597605366532	1.15599259588168	0.887953380173193	0.908594194495037	0.977584774717939	1.01695365659971	0.966915825248202	1.01731498616686	0.960226738467222	0.931553025889806	0.963212990951343	0.928147493204017	1.00741725934609	0.940302535058537	0.970555526598784	1.01789750376494	0.951810169833644	0.930635184795001	0.960201833302404	0.95817002857857	0.967972302387797	1.0133179354203	0.902321614074349	0.875941576383594	0.923446969410988	1.01679754727929	0.958417037931803	0.978242596814591	1.05963642848461	0.991555609661468	0.986502867806947	1.19090611840871	0.985752716892144	1.02508959579401	0.887738814218926	0.94755955283517	0.969744492403609	1.01028329391147	1.00936775268703	0.932766043365187	1.094512614341	1.04191520378471	0.875772610011338	1.0050658565868	1.06071039054436	1.08945858953889	1.14260316698887	1.00289142404091	1.02461906551473	1.03290899886742	0.953780877261894	0.986763952790324	1.01995465148624	1.04059379682447	0.930517465306929	0.937507589205102	0.970894027097094	1.0352402133721	1.1363766242573	0.961449815267211	0.948304614885624	0.998011465271585	1.11423737865816	0.999902298836452	1.12794352150479	1.08189803156127	1.06201173135251	1.01606941315643	0.968237233217648	1.04766762905126	0.951602480823513	0.969305392585255	1.12560560789052	1.06813268555046	0.977808679153648	1.00129351832011	0.955170289760377	0.984391192950489	1.06498995028207	1.09878551746577	0.962454239632102	1.14306006425925	1.07548236321366	1.04560241993452	0.982159003837734	1.01653730288171	1.11415919435155	1.02979592334197	0.974811717087202	0.956059360158048	0.984665448613038	0.998706481679889	1.02827621140478	1.07328968836698	0.913830253573938	1.00756096601271	0.9224754246416	1.0453201080408	1.11840103409496	1.05252278586487	0.963520237129596	1.0445195120791	1.02701861151521	1.15603794542671	1.07987000211389	1.05881573337751	1.03306937784337	1.07809959647362	1.15981244141673	1.10302276354296	1.10554426977938	0.946594855186403	1.01654834717204
